ID,URL,ESTADO,ALCANCE,INSTITUCIÓN,NOMBRE,BENEFICIARIO,INICIO,FIN,MONTO,FECHA_EXTRACCION,DESCRIPCION,CATEGORIA,WEB
36,https://fondos.gob.cl/ficha/anid/fonis2022/,CERRADO,Nacional,Agencia Nacional de Investigacion y Desarrollo - ANID,Investigación y Desarrollo en Salud - FONIS,Organizaciones,01/01/2022,26/05/2022,Hasta $60.000.000,2024-11-26 11:20:58,"La Agencia Nacional de Investigación y Desarrollo, ANID, y el Ministerio de Salud, MINSAL, invitan a participar en esta convocatoria, a cargo de la Subdirección de Investigación Aplicada.

Este instrumento busca generar y difundir conocimiento a través de proyectos de investigación científica y tecnológica aplicada que contribuya a la resolución de los problemas prioritarios que se asocian a los objetivos sanitarios vigentes.

Se espera que los proyectos de investigación científica y tecnológica aplicada que sean financiados alcancen resultados de investigación y desarrollo, enmarcados en las siguientes categorías:

Resultados de investigación y desarrollo: como guías clínicas, guías de recomendaciones, nuevos tratamientos o técnicas diagnósticas, etcétera.

Resultados de producción científica y difusión: correspondientes a la ejecución de distintas actividades relacionadas con la difusión y el impacto científico y tecnológico del proyecto (publicaciones, tesis, etc.).

Resultados de formación de capacidades: con un fuerte foco en la adquisición de habilidades nuevas; fortalecimiento de capacidades personales del equipo de trabajo; formación de capacidades de investigación en personal del ámbito asistencial a nivel primario; formación de capacidades instituciones, etc.

En esta convocatoria podrán postular iniciativas de dos tipos:
Proyectos de investigación nacional y desarrollo en salud (Fonis): proyectos de I+D aplicada en salud poblacional, con fuerte componente científico y resultados que puedan convertirse en nuevos productos, proceso o servicios, con una razonable probabilidad de generación de impactos sociales.

Proyectos Programa Elige Vivir Sano: iniciativas con un fuerte componente científico que busquen resolver problemas sanitarios locales prioritarios, contribuyendo a la instalación de un estilo de vida saludable en toda la población, con el fin de disminuir los factores y conductas de riesgo asociadas al sedentarismo y sobrepeso, que son temas de interés para Chile.",Investigación y desarrollo,https://s3.amazonaws.com/documentos.anid.cl/investigacion-aplicada/2022/fonis/Bases-Fonis-2022.pdf
37,https://fondos.gob.cl/ficha/anid/idea/,CERRADO,Nacional,Agencia Nacional de Investigacion y Desarrollo - ANID,IDeA de Investigación y Desarrollo,Organizaciones,13/01/2022,14/04/2022,Hasta $200.000.000,2024-11-26 11:21:02,"El Concurso IDeA I+D 2022 tiene como propósito apoyar el cofinanciamiento de proyectos de I+D aplicada con un fuerte componente científico para que desarrollen tecnologías que puedan convertirse en nuevos productos, procesos o servicios, con una razonable probabilidad de generación de impactos productivos, económicos y sociales.

Podrán postular a este concurso dos categorías de proyectos:


Proyectos de I+D precompetitivos: se orientan al desarrollo de tecnologías, conocimiento e innovación en la forma de productos, servicios y/o procesos que puedan ser transferidos y posteriormente comercializados en mercados de tecnologías, servicios o de bienes de inversión, intermedios o finales.

Proyectos de I+D de interés público: se orientan al desarrollo de tecnologías, conocimiento e innovación para resolver problemas propuestos por entidades públicas o de la sociedad civil. Los resultados de los proyectos serán de dominio y uso público en Chile, de acuerdo con el nivel de desarrollo tecnológico alcanzado al término del proyecto, sin perjuicio que se pueda generar propiedad intelectual, la cual podría ser licenciada en forma no exclusiva y libre de costo a entidades públicas. En forma posterior al término del proyecto, la beneficiaria podría realizar nuevos desarrollos conducentes a servicios de mayor complejidad teniendo la posibilidad de generar transferencia tecnológica y comercialización de servicios.

Los postulantes deberán tener resultados de investigación y desarrollo tecnológico previos que fundamenten su proyecto. Los desarrollos tecnológicos previos mínimos deben tener un nivel de madurez tecnológica equivalente a TRL 2.",Investigación y desarrollo,https://s3.amazonaws.com/documentos.anid.cl/investigacion-aplicada/2022/ideaid/Bases-Concursales-Idea-2022.pdf
38,https://fondos.gob.cl/ficha/mjydh/ffcsm/,CERRADO,Nacional,Ministerio de Justicia y Derechos Humanos,Fondo para Proyectos de Cultura y Sitios de Memoria,Organizaciones,17/01/2022,25/03/2022,Entre $60.000.000 y $120.000.000,2024-11-26 11:21:06,"Este fondo financia iniciativas de la sociedad civil que, atendidas las violaciones a los derechos humanos ocurridas entre 1973 y 1990, constituyan un aporte para la reparación simbólica y la memoria histórica y fomenten una cultura de respeto y promoción de los derechos humanos en nuestro país. Materializa los esfuerzos del Estado para coordinar institucionalmente una política de memoria que responda a las obligaciones derivadas de la Comisión Nacional de Verdad y Reconciliación y a las contraídas con el Sistema Internacional de Derechos Humanos.",Derechos Humanos,https://ddhh.minjusticia.gob.cl/fondo-para-proyectos-de-cultura-y-sitios-de-memoria-2022/
39,https://fondos.gob.cl/ficha/mincap/pappa/,CERRADO,Nacional,"Ministerio de las Culturas, las Artes y el Patrimonio",Programa de apoyo a la preservación del patrimonio audiovisual,-,26/01/2022,14/04/2022,-,2024-11-26 11:21:09,"Esta convocatoria tiene por objetivo apoyar proyectos destinados a la preservación del patrimonio audiovisual nacional, a través de acciones y prácticas que contribuyan a su conservación, así como la accesibilidad permanente a su contenido. Por lo anterior te entregaremos financiamiento total o parcial para iniciativas de preservación y salvaguardia del patrimonio audiovisual nacional; así como a iniciativas que desarrollen instancias que contribuyan a promover, difundir, divulgar o poner en valor el patrimonio audiovisual nacional para todos los públicos, tales como festivales, muestras, encuentros, plataformas digitales, aplicaciones, publicaciones, entre otras; que cumplan con las características establecidas en esta convocatoria.",Arte y cultura,https://www.fondosdecultura.cl/fondos/fondo-audiovisual/lineas-de-concurso/programa-de-apoyo-a-la-preservacion-del-patrimonio-audiovisual-2022/
40,https://fondos.gob.cl/ficha/anid/iniciacion-investigacion-fondecyt/,CERRADO,Nacional,Agencia Nacional de Investigacion y Desarrollo - ANID,Iniciación en Investigación FONDECYT,Persona Natural,27/01/2022,24/03/2022,$30.000.000,2024-11-26 11:21:13,"El objetivo de este concurso es fomentar y fortalecer el desarrollo de la investigación científica y tecnológica de excelencia a través de la promoción de nuevas investigadoras e investigadores, mediante el financiamiento de proyectos de investigación de 2 a 3 años de duración en todas las áreas del conocimiento.",Ciencia y tecnología,https://www.anid.cl/concursos/
41,https://fondos.gob.cl/ficha/mincap/amf/,CERRADO,Nacional,"Ministerio de las Culturas, las Artes y el Patrimonio","Asistencia a Mercados Foco: BIME, LAMC Y CORRIENTE - Fondo de la Música",-,14/02/2022,21/03/2022,-,2024-11-26 11:21:17,"Esta convocatoria tiene por objetivo conformar tres delegaciones de artistas nacionales para asistir a los mercados de la industria musical LAMC (Nueva York, Estados Unidos), BIME (Bilbao, España), y Corriente (Lima, Perú) que se realizarán durante el presente año 2022.",Arte y cultura,https://www.fondosdecultura.cl/linea-de-asistencia-a-mercados-foco-bime-lamc-y-corriente-2022/
42,https://fondos.gob.cl/ficha/injuv/participa2022/,CERRADO,Nacional,Instituto Nacional De la Juventud (INJUV),Participa 2022,Organizaciones,21/02/2022,21/03/2022,$1.500.000,2024-11-26 11:21:20,"Fondo Concursable orientado a Aumentar la participación de jóvenes (15 a 29 años) en organizaciones sociales a través de la ejecución de proyectos con enfoque juvenil, para su desarrollo cívico-social, vocacional-laboral o físico-mental. Las iniciativas deben promover nuevas y mejores oportunidades para las y los jóvenes en sus comunidades y así fortalecer el tejido social en los territorios de intervención.",Inclusión y desarrollo social,https://www.injuv.gob.cl/personas/fondo-participa-2022
43,https://fondos.gob.cl/ficha/mincap/lfpa2022/,CERRADO,Nacional,"Ministerio de las Culturas, las Artes y el Patrimonio",Línea de fortalecimiento de proyectos audiovisuales 2022,-,10/03/2022,07/04/2022,-,2024-11-26 11:21:24,"Esta convocatoria tiene por objetivo el financiamiento total o parcial para fortalecer proyectos audiovisuales de largometrajes, cortometrajes, series y videojuegos y necesiten financiar la elaboración de insumos tales como: guion, presupuesto de producción, plan de negocios, carpeta de arte, teaser o maqueta audiovisual. No se contempla en financiamiento para la asistencia a mercados.",Arte y cultura,https://www.fondosdecultura.cl/fondos/fondo-audiovisual/lineas-de-concurso/linea-de-fortalecimiento-de-proyectos-audiovisuales-2022/
44,https://fondos.gob.cl/ficha/anid/postdoctorado-fondecyt/,CERRADO,Nacional,Agencia Nacional de Investigacion y Desarrollo - ANID,Postdoctorado FONDECYT,Persona Natural,29/03/2022,28/04/2022,$28.740.000,2024-11-26 11:21:29,"El objetivo de este concurso es estimular la productividad y liderazgo científico futuro de personas recién iniciadas en la investigación y que cuenten con grado académico de Doctor (según lo dispuesto en las bases que rigen este concurso), mediante la realización de proyectos de investigación con miras a su inserción laboral en el ámbito académico u otro y a su interacción y colaboración con grupos de investigación consolidados.",Ciencia y tecnología,https://www.anid.cl/concursos/
45,https://fondos.gob.cl/ficha/cnr/foua-2021-ohiggins/,CERRADO,Provincial,Comisión Nacional Del Riego - CNR,Fondo Concursable para las OUA de la Región de O’Higgins,Organizaciones,04/04/2022,29/04/2022,Hasta $6.000.000,2024-11-26 11:21:32,"El fondo esta destinado a ejecutar proyectos formulados por y para las organizaciones de usuarios de aguas (en adelante “OUA”), específicamente OUA constituidas, comunidades de Aguas en proceso de constitución; y comunidades indígenas inscritas en la CONADI; con énfasis en aquellas compuestas mayoritariamente por pequeños productores o que no hayan percibido atención por parte de la Ley 18.450, para que fortalezcan su capacidad de gestión o que solucionen problemas asociados a escasez hídrica relativos al riego.",Agricultura y desarrollo rural,https://www.cnr.gob.cl/foua21-vi/
46,https://fondos.gob.cl/ficha/anid/xi-concurso-equipamiento-mediano/,CERRADO,Nacional,Agencia Nacional de Investigacion y Desarrollo - ANID,XI Concurso Equipamiento Mediano,Personas Naturales y Jurídicas,05/04/2022,24/05/2022,Entre $50.000.000 a 400.000.000,2024-11-26 11:21:35,"La Agencia Nacional de Investigación y Desarrollo, ANID, a través de la Subdirección de Centros e Investigación Asociativa, invita a participar de esta convocatoria que busca adjudicar recursos para la adquisición y/o actualización de equipamiento científico y tecnológico mediano destinado a actividades de investigación.

Objetivos
Fomentar el desarrollo científico del país, mediante el apoyo financiero a Instituciones para la adquisición y/o actualización de equipamiento científico y tecnológico mediano, incluyendo su traslado, instalación, puesta en marcha, acceso y modelos de uso.

Promover la cooperación intra e interinstitucional entre grupos de investigación que garanticen el uso eficiente del equipamiento.

Incentivar el uso compartido del equipamiento, para dar solución a los desafíos de más de un proyecto de investigación.

Fortalecer el desarrollo científico y tecnológico regional.

Duración
El período de ejecución del proyecto será de 42 meses y se dividirá en dos etapas: primera etapa de 18 meses y segunda etapa de 24 meses.",Ciencia y tecnología,https://s3.amazonaws.com/documentos.anid.cl/fondequip/2022/mediano/Bases-Fondequip-Mediano-2022.pdf
47,https://fondos.gob.cl/ficha/anid/programa-cooperacion-cientifica-ecos-anid/,CERRADO,Nacional,Agencia Nacional de Investigacion y Desarrollo - ANID,Programa de Cooperación Científica ECOS - ANID,Persona Natural,06/04/2022,18/05/2022,-,2024-11-26 11:21:40,"El objetivo del programa ECOS-ANID es fomentar la cooperación científica y los vínculos entre centros de investigación y universidades entre Chile y Francia, mediante el apoyo a proyectos conjuntos de investigación de excelencia, involucrando movilidad de investigadores/as y postdoctorantes, con un enfoque mayor a la formación de capital humano avanzado. 

Los enfoques multidisciplinarios, así como nuevas colaboraciones franco-chilenas (temáticas y/o institucionales) y el involucramiento de jóvenes investigadores/as serán percibidas positivamente.
Se considerará la excelencia científica del proyecto y la complementariedad entre los equipos de investigación.",Ciencia y tecnología,https://www.anid.cl/concursos/
48,https://fondos.gob.cl/ficha/mma/prc/,CERRADO,Comunal,Ministerio del Medio Ambiente,Programa de Recambio de Calefactores en Chillán y Chillán Viejo,Persona Natural,13/04/2022,27/04/2022,No aplica,2024-11-26 11:21:43,"El objetivo de este Programa es disminuir las emisiones de contaminantes al aire, a través del financiamiento del recambio de artefactos a leña utilizados para calefacción, instalados en viviendas de las comunas de Chillán y Chillán Viejo de la Región de Ñuble, por calefactores más eficientes y menos contaminantes. 
Polígono definido en Plan de Prevención y Descontaminación atmosférica de las comunas de Chillán y Chillán Viejo.",Medio Ambiente,
49,https://fondos.gob.cl/ficha/anid/areasprioritarias-fondap/,CERRADO,Nacional,Agencia Nacional de Investigacion y Desarrollo - ANID,Apoyo a Centros de Excelencia en Investigación en Áreas Prioritarias FONDAP,Organizaciones,19/04/2022,24/05/2022,$1.027.000.000,2024-11-26 11:21:46,"Contribuir a la consolidación de los Centros de Investigación de Excelencia en Áreas Prioritarias financiados por el Fondo de Financiamiento Centros de Investigación de Excelencia en Áreas Prioritarias (FONDAP), que demuestren su desempeño y contribución al desarrollo de la ciencia en Chile y que a través de dicho desarrollo contribuyeron a la innovación científica durante su financiamiento previo.",Agricultura y desarrollo rural,http://www.anid.cl/concursos/
